ID	Marker	Info
1688745542129286	SLC30A10 ENSG00000196660	Enterocytes
1688745542129286	SLC51B ENSG00000186198	Enterocytes
1688745542129286	VNN1 ENSG00000112299	Enterocytes
1688745542129286	SLC23A1 ENSG00000170482	Enterocytes
1688745542129286	SLC23A2 ENSG00000089057	Enterocytes
1688745542129286	TREH ENSG00000118094	Enterocytes
1688745542129286	ABCC2 ENSG00000023839	Enterocytes
1688745542129286	ABCG5 ENSG00000138075	Enterocytes
1688745542129286	SLC52A1 ENSG00000132517	Enterocytes
1688745542129286	CYP3A7 ENSG00000160870	Enterocytes
1688745542129286	DMBT1 ENSG00000187908	Enterocytes
1688745542129286	ABCG8 ENSG00000143921	Enterocytes
1688745542129286	PLIN2 ENSG00000147872	Enterocytes
1688745542129286	GSTA1 ENSG00000243955	Enterocytes
1688745542129286	CYBRD1 ENSG00000071967	Enterocytes
1688745542129286	ABCG2 ENSG00000118777	Enterocytes
1688745542129286	NR1H4 ENSG00000012504	Enterocytes
1688745542129286	DAB1 ENSG00000173406	Enterocytes
1688745542129286	TM6SF2 ENSG00000213996	Enterocytes
1688745542129286	NR5A2 ENSG00000116833	Enterocytes
1688745542129286	PDZK1 ENSG00000174827	Enterocytes
1688745542129286	ACSL5 ENSG00000197142	Enterocytes
1688745542129286	AQP11 ENSG00000178301	Enterocytes
1688745542129286	AQP7 ENSG00000165269	Enterocytes
1688745542129286	AQP9 ENSG00000103569	Enterocytes
1688745542129286	AQP8 ENSG00000103375	Enterocytes
1688745542129286	HMOX1 ENSG00000100292	Enterocytes
1688745542129286	SLC39A5 ENSG00000139540	Enterocytes
1688745542129286	SLC51A ENSG00000163959	Enterocytes
1688745542129286	TRPM6 ENSG00000119121	Enterocytes
